timestamp,room_id,temperature_c,humidity_percent,noise_level_db,light_intensity_lux,air_quality_index,motion_detected,door_open,water_usage_liters,electricity_usage_watts,service_response_time_min,service_request_count,service_quality_score
2024-01-01 00:14:00,R239,26.415770944653126,74.39506165800583,34.945423580310774,618.0373371530846,90.34323327519493,1,1,22.715161435577212,362.6875562888084,26.082385613445492,3,65.25314703107694
2024-01-01 00:15:00,R135,25.40896307506786,40.37194469437034,70.90923882829453,611.3228127045174,105.64785950008937,1,0,13.675411604045204,89.42478593030987,41.96468742742552,0,55.95936706444722
2024-01-01 00:16:00,R239,21.754272294235452,33.82436571603096,51.92962591029644,423.05895753990524,71.61665869544069,0,0,8.011076114027595,274.2747469134289,46.10424303090716,0,69.73340357830165
2024-01-01 00:17:00,R117,28.224816350654173,48.138459608000844,66.42437746526525,751.2057146102752,58.06430941737015,1,0,12.244308643714348,274.69235965950236,36.94261713797781,3,66.574809282858
2024-01-01 00:18:00,R168,22.89454757461398,39.238459288184615,25.61547357851868,631.84112101032,81.26490620643887,1,1,8.55514936204311,235.27825140050052,29.151168762176656,0,74.8365609888317
2024-01-01 00:19:00,R135,25.61483608806045,75.75074442584994,25.441765454962173,247.1619303756599,30.352750109990428,1,0,28.184717581143904,340.1682454084479,7.625435707128387,3,84.01622251388146
2024-01-01 00:20:00,R179,23.4029597817199,52.36914915738471,59.240134736176785,152.4939453287546,89.79326733201421,0,0,2.373633985811214,275.7407978966381,44.30161210181162,0,56.49877000129598
2024-01-01 00:21:00,R176,21.506713810080985,66.93231329676422,31.623701858283326,394.955856704451,20.535102324228564,1,1,9.903154621492595,316.9925870879123,55.036972794507655,0,72.67788515810271
2024-01-01 00:22:00,R243,31.109102636171308,78.48747909666938,26.544570955440115,650.3973303308777,90.91874980066754,0,0,12.990342899738522,85.82220056929988,8.44940592731363,2,69.679340256866
2024-01-01 00:23:00,R211,23.73604890489709,60.44396469757727,89.67890668750611,527.9834286471078,102.53738754798819,1,1,17.531194285371775,178.25260135557022,7.126600428085113,0,67.04081827552795
2024-01-01 00:24:00,R114,31.725513598663042,47.9409543442531,49.576679422087764,402.19951533012414,83.99238806425355,1,0,4.679338969899811,301.5828955981543,29.704360154907988,1,66.41769528072122
2024-01-01 00:25:00,R180,31.39765603756674,52.13801151837236,67.5304219278073,493.91873422176945,23.980815213620957,0,0,29.868915948606183,422.8994522184745,9.851474164521145,4,81.92448198479497
2024-01-01 00:26:00,R183,31.31020708233529,73.3499214916411,66.75221014246111,371.26477030720145,43.505470706120946,0,1,7.576439219871618,222.61219112993479,43.83892965686151,2,66.65157263554177
2024-01-01 00:27:00,R230,28.21887240549393,76.84868168280559,64.01015241777736,864.4723435636608,54.912653248752335,1,0,19.159016606869034,210.83555214489752,45.065290161998895,1,67.53778237543999
2024-01-01 00:28:00,R223,26.29132863173595,66.46089775228681,47.22771073148597,556.971012858137,114.13993892041043,1,1,2.273897978206324,472.5008032622768,43.01170000643302,1,56.87675881969758
2024-01-01 00:29:00,R230,24.424609031792937,67.04636227295832,77.7013406459416,699.1117616559101,101.85841420197247,1,1,8.904886451113338,362.28795663396875,4.263715994310472,2,69.6055877178691
2024-01-01 00:30:00,R202,18.623359837876738,35.73583156274982,80.6377143347931,644.2270509540664,75.31890496346061,0,1,20.773043556709403,111.96538847390322,8.446815549589626,2,74.16695824603221
2024-01-01 00:31:00,R110,23.408828641938456,74.5477322051112,25.569730681047652,791.6488791243034,81.99476047079764,1,0,11.019795546121752,328.030765017852,3.188879650435407,2,76.26940749141038
2024-01-01 00:32:00,R128,26.996808343411054,67.5119818103025,67.80184702315725,179.2286017921727,65.40159643272426,1,1,27.984107642692603,266.92099048810303,48.945819963601295,2,64.59023494535525
2024-01-01 00:33:00,R186,23.36529498778119,34.57435666639256,71.53670548797098,508.3264254259832,63.49640224483843,0,0,29.360051873309555,131.82569126529444,57.583767993963505,2,65.35387615253441
2024-01-01 00:34:00,R184,27.042795264572604,75.97845673739005,48.96500809132729,401.08626573335806,51.03235794705273,0,0,21.346625676846877,332.1540763791376,7.472045012956688,0,79.3921561874004
2024-01-01 00:35:00,R223,21.561767473706162,38.6720063290625,62.544780404667,716.5564847092538,78.46954273453647,0,0,10.146488253526233,289.6195736426274,31.269962590611744,4,69.5493877092899
2024-01-01 00:36:00,R231,24.91177322493906,46.2738136953935,40.49634509076307,460.34198129798637,102.34766175667036,0,1,17.784330803766526,474.8253594528873,15.229476582510214,2,71.64867421290157
2024-01-01 00:37:00,R106,27.385491733648287,62.35130834298975,53.153143747865755,746.3450692862322,87.58442301799826,0,0,3.215398982885359,244.27665008933712,16.754137779938503,2,67.23219928069015
2024-01-01 00:38:00,R246,19.16278461832783,51.05687855881046,67.70777326287859,770.4297429272174,113.28405895183232,1,1,29.53776533847421,169.15144686000167,44.887851214756196,3,55.215512909711954
2024-01-01 00:39:00,R118,20.353854235987757,35.56621707558318,61.61027843014581,521.742491248896,98.27055733964968,1,0,21.25299148680416,141.6338156518844,52.79781322644477,3,57.63539772750723
2024-01-01 00:40:00,R145,23.134601991641784,41.045223728635705,28.712385989426213,257.15389478695295,107.09188736352989,1,1,12.244346378617303,436.9211603914401,24.967817925981947,0,68.74671370520984
2024-01-01 00:41:00,R106,22.98930959095944,49.766502869213525,89.43907133514323,512.8154084333282,90.06497074705817,1,0,11.0340455474222,178.8848554774709,54.643955972906824,2,56.07050953110316
2024-01-01 00:42:00,R206,30.493833474075224,64.03992554147482,63.51931014996491,622.560184425308,86.828477901571,0,0,11.68152908271285,58.21371536703021,9.899697819202173,1,74.43776917930423
2024-01-01 00:43:00,R145,26.276230940459996,73.85969167125977,79.77752456277635,756.2042717498258,25.222977713631636,1,0,9.7671733906532,355.0296395334565,2.394166651238244,2,87.13872387500655
2024-01-01 00:44:00,R239,30.344315288499708,72.28948263361488,33.73858928274039,361.7832188666249,88.2996203238289,1,1,5.7012108704187865,321.8950761236621,56.894209532112974,2,62.21197568130736
2024-01-01 00:45:00,R157,29.24866862681174,54.49589653675412,55.46742577661361,332.738219549565,44.72732717135675,1,0,15.569665148404173,223.91588724697655,54.247203317841276,1,68.99391078263228
2024-01-01 00:46:00,R214,25.494796936402473,48.26703293630699,76.40655587831654,387.6226199036607,40.48494676222224,0,1,4.5015353453526075,404.9490703715103,33.25806438779184,2,76.11460959051671
2024-01-01 00:47:00,R217,26.35361995215358,36.45183170083738,34.77832710385555,752.4553935604475,31.638392508977958,0,1,29.027974967932252,269.7506310149364,17.865447482482494,3,82.47083562650364
2024-01-01 00:48:00,R204,31.329709542592138,38.35527720620818,51.335512382652226,489.5493543976376,94.12650976624032,1,0,3.071108103770556,220.87852936188162,42.53475855126543,1,61.20951777797196
2024-01-01 00:49:00,R123,18.993177139673463,68.97590924424148,29.77105450384812,423.84776762343097,111.88052159952345,0,0,12.287910170779442,278.489675362099,59.18875894263211,3,51.13604295098553
2024-01-01 00:50:00,R119,26.776826022080435,42.666611189579626,20.625684472219405,802.9329530233146,23.333718026348176,1,0,15.34592181737484,216.65954376074782,19.306501598620354,3,88.30166373588986
2024-01-01 00:51:00,R233,30.38471953423337,66.14948417770606,21.032217170207165,405.7708677032238,63.10378508437921,1,0,12.428166341427211,434.1607059166246,51.93381314777326,4,65.98475461396342
2024-01-01 00:52:00,R134,31.04880789318605,76.88571081527935,40.814111394096386,550.543665632297,54.41318476519217,1,1,7.930007874116865,482.70582564774276,6.306917097919725,1,82.49761947037673
2024-01-01 00:53:00,R167,18.22302904326094,79.48986747016949,43.61068607771087,792.3064882262648,118.22326237702478,0,0,6.61272176009861,71.76494017910501,53.82990271012272,3,47.02348129905346
2024-01-01 00:54:00,R167,28.7571977760704,67.6672243649495,85.93654386959689,125.88392322809429,47.78752649745766,0,1,22.85899982953142,276.66149514890833,2.176167270159144,0,73.62236866270894
2024-01-01 00:55:00,R204,21.04993952183649,74.07773085945297,86.48218318919972,869.4771521199839,55.78208886890649,0,1,9.935163047317836,118.67349940237281,22.442906944161273,0,67.98697306035822
2024-01-01 00:56:00,R147,24.61978204782856,37.71109479535198,50.5015835165562,879.504324930539,79.81832760795594,0,1,15.088292121829962,186.60631663787257,54.29448614012132,3,58.727406569089055
2024-01-01 00:57:00,R226,22.515570843334313,78.18831879539078,75.65206066266214,648.2343506521335,45.250745241217146,1,0,23.223195602804637,198.2930897253215,25.78085633864068,0,71.69292725599854
2024-01-01 00:58:00,R205,20.812976254409016,70.96699156339258,49.236760573345684,461.42901037861475,33.03059662933149,0,1,10.707135528585125,322.946884528912,47.05185078906458,0,73.18603916892279
2024-01-01 00:59:00,R205,22.32119753068855,47.770995234032505,20.786382351766896,314.62858025245373,102.13896674843706,1,0,2.8169888857060768,327.4738981264071,36.80506018574186,4,64.1866436869105
2024-01-01 01:00:00,R129,20.8445620844182,63.83835824468767,36.56453237160173,644.8861675835828,108.60217053973948,0,0,3.6379144209264607,135.7664826142505,3.170454977381876,4,72.89251586143659
2024-01-01 01:01:00,R115,19.89430146273365,56.95239146956054,87.79634768165016,207.6739545308464,113.97886953264975,1,1,10.535086376469712,117.4187140522406,18.032305227117615,4,61.416174921271164
2024-01-01 01:02:00,R208,31.127002295163564,65.48351059397586,21.528313804269025,401.6445967644085,60.3389081901856,1,0,22.6808400551728,364.6680555601321,16.513129357776894,2,75.11348648653893
2024-01-01 01:03:00,R163,20.311242093415537,52.903791420195084,36.524191980047064,180.7267618183446,46.23519697446066,0,0,9.375263259951256,254.19459945637757,42.46708336791444,1,66.89997683195293
2024-01-01 01:04:00,R228,26.461144476995532,50.92126349870004,67.50603417483613,656.0605269122115,21.220002701477785,0,0,15.67395166927581,396.38723884130155,22.17578681397016,0,80.18101019679908
2024-01-01 01:05:00,R221,24.834882554198995,79.83933387306767,86.8788354067391,266.349872441104,42.36597962354115,0,0,15.988315511502627,326.4735517625219,51.517335320357816,3,65.61894030213789
2024-01-01 01:06:00,R214,28.210903657452583,75.94250740118224,80.03755182174343,851.762373119872,50.834499119443926,1,1,23.867784966690564,292.1218380811358,56.987718323337845,2,59.46163023213518
2024-01-01 01:07:00,R138,23.42986608154948,65.94777953603908,44.05835712941061,730.1098957360352,41.99214694250391,1,1,8.522537132704656,67.41190367481408,28.225139521522152,1,79.79881770494814
2024-01-01 01:08:00,R126,22.944966725970698,38.46154860579778,35.631829904236696,294.55785783320323,42.27614461378465,1,1,20.647264076925804,262.7254816925108,1.6004222474284868,1,92.26714121474592
2024-01-01 01:09:00,R125,24.83105917788189,48.27326019807551,42.56051957994379,102.8472136211132,44.36598275612369,1,1,9.284474269084,148.82682354450918,12.47743272069406,3,83.85491501254916
2024-01-01 01:10:00,R148,26.3213161938046,49.20973554089544,64.4562198059914,415.6697919706319,42.759764132389925,1,1,21.149492193008356,374.83916399849636,35.219270953457794,2,69.0669508868341
2024-01-01 01:11:00,R178,19.705183211612127,63.726504422849956,67.5284623158079,525.1565273739873,33.69837291605841,1,0,3.920470842476125,191.22392966154453,9.471877446040175,3,87.1883553531033
2024-01-01 01:12:00,R250,29.517122009296266,54.95183785776399,32.077083872494654,210.29087841722082,110.14419038110584,0,1,25.772679355468725,211.93772705015706,57.646948091916066,2,53.857184366401356
2024-01-01 01:13:00,R224,30.205492154796154,48.68287332352355,67.58861854109182,419.7905886827769,45.630196580812104,0,1,11.202255937399938,91.46492786228536,21.06859492568235,1,73.93788144493432
2024-01-01 01:14:00,R157,30.693840550777633,54.722493406358666,63.172730018472954,862.1062266966978,82.4646791901281,0,0,26.215062435964185,234.7749225801833,23.801182213328715,4,63.05072788321377
2024-01-01 01:15:00,R117,31.433310535560274,53.407300793542106,64.34815461235577,168.48561616708224,105.04683973215718,1,1,25.291421783557983,220.70121873785433,32.37195019107534,4,59.35979344730534
2024-01-01 01:16:00,R136,31.864441675882603,61.740314883237474,58.76436115324999,840.6088748900692,108.52403465108004,0,0,2.8858071127474725,459.9507175002101,30.053707508195618,1,61.519918744457485
2024-01-01 01:17:00,R149,22.307134653895442,47.184492765237465,30.009594875189073,259.3292599797154,38.991090371595746,0,0,25.017219556847756,322.72527916538843,58.175296023349155,2,65.58746204526676
2024-01-01 01:18:00,R235,24.944467170161857,72.85636255092822,67.79933413788164,700.872689949906,60.66502497465305,1,1,29.370176568540618,219.82059036983972,56.13074500417244,1,60.063504574942435
2024-01-01 01:19:00,R154,27.97243055783653,40.93930371786466,38.634590762012635,638.8163100744657,84.2520603674165,0,1,25.450982439232835,93.22965858349667,37.431082045186955,1,62.55012907984839
2024-01-01 01:20:00,R151,21.705953050975868,74.16922651053036,87.6471498637207,436.6175357562435,102.32229137887057,0,0,1.2734058081699082,303.36535563832166,23.061613728866693,3,64.68941437191818
2024-01-01 01:21:00,R217,31.97918563739182,38.821419263615695,46.09536930691737,739.9676999907929,59.156776522657175,0,0,4.571851017964851,98.46298096454558,22.592663611002653,1,78.83770207393754
2024-01-01 01:22:00,R118,23.439872560094955,60.622211591599594,23.00486382913741,277.88794815853487,49.169850691593965,1,1,10.534099493474855,162.5250997352098,59.09427710710606,1,66.4224591862779
2024-01-01 01:23:00,R205,30.31353033887453,35.289642703254216,86.43748621757891,209.30694531662715,68.05682718493782,0,1,9.826180008980671,163.04722986652314,58.7381728291541,1,58.54911775588795
2024-01-01 01:24:00,R190,28.24183607814709,49.82534959792419,60.158807400681674,279.86648844797566,37.33820158964022,1,0,13.874908494570882,126.46420609525964,48.464852708278,2,71.41980660568164
2024-01-01 01:25:00,R235,31.080839302002076,49.72254678075154,74.46931694292923,278.1817955324622,73.5339067138191,0,1,27.01492943034907,464.9991038459589,44.0844202611676,4,58.99643942732075
2024-01-01 01:26:00,R174,23.157803279735504,32.63486794759979,74.95944593054412,232.62045819632374,99.25367830085465,0,1,25.004298983558115,345.24260694838927,7.590083066536866,2,72.18561309670869
2024-01-01 01:27:00,R219,25.318328254027357,47.42181220894108,64.37439508997974,756.6947458232822,111.04188200426178,1,0,24.925703891250897,478.94523366167704,8.299323555822962,2,63.933453634366245
2024-01-01 01:28:00,R124,27.5178135056654,70.22238390039811,57.252297761783936,590.7754463905719,78.52567197919782,1,0,5.277200823463875,334.5556403980298,30.845429257075484,0,68.560176868465
2024-01-01 01:29:00,R242,22.84328868650826,79.806123332666,80.43313027216433,527.7346021966043,118.17332297075569,0,0,14.167584347689019,323.6264971866671,33.18769150113861,2,57.05796128377798
2024-01-01 01:30:00,R249,26.59189255301443,36.850724763165836,72.32869781008938,192.93203646092527,102.66241390371418,1,0,27.66355510021168,89.52545224430474,37.36662739549965,4,65.66254091958909
2024-01-01 01:31:00,R133,18.66512497633369,31.434559974265127,45.593848999222686,166.8897640454552,39.756835201850585,0,0,3.6558295437625317,480.28707920378974,42.005599170495124,4,70.54545534755992
2024-01-01 01:32:00,R120,30.505116536649485,44.280354584792946,81.20578912930702,103.80892547530216,93.89223796928718,0,0,4.486704357657031,320.65456939131445,59.43397949817328,1,49.83388392069923
2024-01-01 01:33:00,R115,22.491297452749937,45.9210232851488,72.80014459806227,164.3956114605417,33.79893895190487,1,0,9.907288400717793,349.1173955072327,4.368908127814703,0,84.43976205253922
2024-01-01 01:34:00,R126,27.48064944869439,58.41076923806922,42.902327116772355,355.0999547364278,106.29901826331185,1,0,28.47505859381441,380.16316202029805,41.36573131233402,3,57.296048526670695
2024-01-01 01:35:00,R206,21.05036582756646,43.82680040001009,42.89602536315446,465.1842891583952,50.54360280607964,0,0,26.739879505234228,438.7814040345265,27.192154078764517,4,79.77246964322606
2024-01-01 01:36:00,R218,22.8490618859069,57.16999019126776,46.7849096949185,867.8525391669812,24.415585509427878,0,1,13.580266681811024,399.3978095263374,40.71744854306871,0,73.29784085809189
2024-01-01 01:37:00,R247,28.692598154104093,41.14558474610443,57.3737329825582,401.89486750131493,85.43668420605805,1,0,6.790506810603601,433.19482363595165,57.96114136356965,0,57.600179125534325
2024-01-01 01:38:00,R164,18.326352077030286,66.51971908754689,38.37848359077358,550.8890801657726,119.64837638316176,0,0,9.818085157376213,145.30719213325386,2.839939599734084,3,66.48790249432375
2024-01-01 01:39:00,R135,28.45106294019299,42.771614909966004,49.80122408076785,418.19992347958436,94.27548623418147,1,0,9.862291663642049,159.87794785827367,25.18483181315801,1,63.49927829472293
2024-01-01 01:40:00,R108,27.089400863829336,37.11168104832908,83.09670864488707,728.5057217975012,93.64332744612261,1,0,8.701111015006429,246.41371786192343,34.87530333653888,3,60.619157239348844
2024-01-01 01:41:00,R173,19.407830333708674,59.250855135903066,42.88107339571913,809.384513219705,88.79551655272408,0,0,21.655834059043986,362.1384552144304,18.216854672021412,1,67.59719715978031
2024-01-01 01:42:00,R235,27.902914042132934,57.18030318836948,29.98743616892355,367.5155949598304,35.680655939476594,1,0,12.61288098398815,362.40889924535355,5.144187894021474,2,84.71110363159228
2024-01-01 01:43:00,R117,24.462501533325643,46.449948439452854,71.86053555894023,253.1450766625687,99.24485370527107,1,1,15.169116918808871,238.68218964299734,9.605249570560773,3,66.90210279015292
2024-01-01 01:44:00,R170,19.948874761036873,64.7824629537605,61.58803500376452,450.02502572953125,23.829530633845334,0,0,23.07018789021064,268.6505599779214,24.255846895292837,3,81.10085384088268
2024-01-01 01:45:00,R248,29.1867440294914,60.788191778392815,86.02947659042654,354.2276426167139,92.00170949740345,0,0,10.978231306537692,263.9789646840643,55.10655718360124,0,50.94872569434384
2024-01-01 01:46:00,R229,31.94796461351343,57.272802422073845,61.727286100541924,377.4599972635978,117.42117720430815,1,1,12.665917152459167,424.7247107775655,6.281017669806888,3,71.03636407983196
2024-01-01 01:47:00,R109,21.595037627309736,50.209548327948724,74.08458237432643,625.3345907949556,118.34302063276755,1,1,2.8754914595050067,94.47141668069392,47.55222426558442,4,56.91932744144603
2024-01-01 01:48:00,R191,19.478119352131227,62.0486460568882,26.863114267206836,592.6268823327397,91.04916051547715,0,0,14.965640333938186,142.68276433973327,13.217576137131816,3,67.70289748757983
2024-01-01 01:49:00,R130,24.07958173939629,79.0137683021409,70.66082589904721,687.1823365168103,20.646445219163937,0,0,3.2010025111974625,167.738858894605,43.602637083876346,0,73.25419907821403
2024-01-01 01:50:00,R224,29.58589006311396,66.01993233357904,62.60105917521636,843.457541696764,101.65633985648898,0,1,7.671373119153514,399.78971152888704,12.38399160268185,1,62.89083101560512
2024-01-01 01:51:00,R116,28.408834121722506,35.97772360944889,59.0165561620209,531.7575398070137,28.980031204251603,1,1,17.99449183030203,289.40459816324574,55.79300647717817,0,74.91056746605277
2024-01-01 01:52:00,R235,19.674813557861068,46.10197329207018,47.03620135275077,298.7183273428378,69.9483858185933,0,1,10.02466504892503,388.1850197592545,44.35268520315232,0,61.322540073500996
2024-01-01 01:53:00,R223,22.7327180563369,70.89320787178806,77.60710579867708,616.9822532173954,51.16063968314437,0,0,23.5813617779275,98.45074343806557,30.408495203460504,2,65.7461593377639
2024-01-01 01:54:00,R227,24.56962671063445,53.15505860020581,83.3774289136581,124.88538601959264,64.82133048201717,1,0,24.355128864490187,341.48856866719285,33.57968361205413,0,68.78120930518736
2024-01-01 01:55:00,R240,19.651566722504327,68.41875054414271,32.922699277263206,712.0817748014786,118.80563694936055,0,0,28.201791948339693,354.5850401007282,55.83780898556263,0,48.33601958962626
2024-01-01 01:56:00,R208,29.679186384067805,59.25923253467817,84.08687198574133,403.3140286530948,68.4804575218258,1,0,3.8235753227449645,63.03650080045118,44.79160057130932,1,59.09080118696815
2024-01-01 01:57:00,R226,28.602675944061424,48.7354018791908,30.759680817260744,325.2101993272502,85.67566926742381,0,0,5.319203366644821,358.77891177823136,59.40126210955057,2,57.472756213099736
2024-01-01 01:58:00,R204,19.40928950416942,64.0388988405271,55.096112912298814,635.7857327285755,108.3862293642937,1,0,20.26456357966194,442.4139191677413,45.27072403565574,4,61.82283764125346
2024-01-01 01:59:00,R119,22.9724939446122,53.44475882223183,29.375998492124793,572.3347997077872,93.65811131495025,0,1,27.40777183641758,439.62465337298147,40.44479794587644,3,68.00894515416502
2024-01-01 02:00:00,R205,30.59851835630709,40.21746927842662,88.34994220620655,349.2953875576025,87.82043665821882,0,1,22.688126480142206,293.4017570499795,13.456574674626596,4,65.04327682949275
2024-01-01 02:01:00,R196,22.497393585202314,45.68985957112233,76.69370996977383,439.1256122456194,91.01858640789138,1,0,4.297728160738288,190.79753993850844,31.264894156205397,4,67.68231987310936
2024-01-01 02:02:00,R227,26.585445687759453,52.34272498403678,43.2063414991991,372.77889971142446,119.15824425679375,1,1,22.21272355978783,398.348351767582,33.965703735839114,0,59.5882744558809
2024-01-01 02:03:00,R113,29.85836587856243,68.18155177256534,41.60578778444509,836.1602697995809,101.83483319590964,1,0,24.748885821790378,148.4711920313335,34.90861606754655,4,67.73786839146989
2024-01-01 02:04:00,R209,19.222412529794273,52.63192535704566,60.493469577759726,468.1675652130399,118.50581169095095,1,1,14.81751555595081,432.24586030240994,36.18467410233071,0,55.96324569904394
2024-01-01 02:05:00,R111,29.871383469138063,43.465429633446256,35.16605342376448,344.28584473255245,107.45227425226918,0,0,11.678828803780869,456.8926760958143,59.745015055399605,2,53.879782131029934
2024-01-01 02:06:00,R103,23.54417047655313,64.30199873968729,36.143162990745076,432.9539494984996,114.53449929779232,1,0,16.42277624471123,263.98266872460397,15.981707761830162,0,63.12979614629142
2024-01-01 02:07:00,R216,28.620257879479396,62.061629677501266,34.82615323082815,419.7701476443176,72.14446784972333,1,0,9.407088117916384,52.82289757862073,6.440456824676258,0,80.15382528456082
2024-01-01 02:08:00,R206,25.76020568350222,38.002613770810655,62.63915623320121,758.026752893461,36.21307715142174,1,1,4.34875611891202,124.48057725699198,7.485937386359695,3,81.88758407665962
2024-01-01 02:09:00,R175,22.794906549774133,37.60969651995836,64.08809851872789,290.9261100992518,35.83473204303204,0,1,3.4407244894889972,133.78021990902567,29.07114830555555,3,79.54952812660689
2024-01-01 02:10:00,R127,18.498601390109474,72.99932389912519,30.754546041651686,419.91137426878583,41.62021268857948,1,1,12.120667597850137,321.1067252999008,50.71228070554475,4,71.19002867013546
2024-01-01 02:11:00,R117,24.65455965962243,38.20799736736544,25.21745966151,433.21916163168686,46.60654351748055,1,1,21.994635193224358,347.85642447988505,22.425244764060803,4,84.56529910729655
2024-01-01 02:12:00,R178,23.9037689072074,46.23103687395552,53.68302365496001,640.8945504568866,111.11542816722732,1,1,12.332209779876493,358.21647945961837,2.6607682395969565,4,74.05860345893778
2024-01-01 02:13:00,R216,23.39968316378393,57.544453023677235,20.87635983132737,896.2974742882753,67.09352120537608,0,1,20.39347156186998,138.40338741066518,11.103975608348058,4,82.83344647653696
2024-01-01 02:14:00,R236,26.3524340262946,39.395008089761205,34.2695595378979,193.91421751410024,38.5938410801452,1,0,10.802402089577262,489.54616585661677,23.040546296505642,3,84.77417761125574
2024-01-01 02:15:00,R215,24.383462086187723,78.23858967709356,20.177024439780798,131.6885649502411,110.98951741966046,0,1,17.89694398312097,244.77232056855277,21.09525272709303,3,70.05104285773399
2024-01-01 02:16:00,R231,25.10837745282938,45.48383330114167,40.740363145195516,287.6602000136286,26.642704804681323,1,1,28.03238752326991,270.2456456145618,37.11638141936823,1,74.26420914664756
2024-01-01 02:17:00,R129,25.691534312629,35.34303757278953,32.3516953207003,660.0298532234192,26.667471966993578,1,1,19.388933975029694,97.1735728946521,53.55164467867292,3,78.62481847868263
2024-01-01 02:18:00,R167,25.640575006308215,36.49276572657455,43.852266911610776,657.2537848567433,25.34086249013931,1,1,7.695240112577022,66.60793805696439,34.3177780321202,1,84.37265811771489
2024-01-01 02:19:00,R210,29.844329302338785,62.93732556450761,51.301789011869616,806.436749950756,81.26703960342272,0,1,18.095769855338293,182.24052215981916,13.381228158138015,2,74.80184076382905
2024-01-01 02:20:00,R138,18.950801817125082,65.81287640463005,85.22293866939027,843.9492404005315,79.86274765427494,0,0,15.021422482555481,426.2016490843772,11.71924183039447,4,64.91748492348763
2024-01-01 02:21:00,R105,27.709297180836913,39.7558614228024,81.36041176039855,195.35191847096343,97.71213770847531,0,0,15.102738754917862,200.8160970677736,46.31239720914622,0,60.881245352903946
2024-01-01 02:22:00,R127,20.222684824518968,33.21085207138272,35.44986276263131,596.854126094483,60.37974975359292,1,1,29.435556055466943,422.01470119044075,29.33754980554154,2,72.35255657193282
2024-01-01 02:23:00,R161,19.36955068953561,32.026875763208785,42.21687792481681,432.72133678267,49.87970991930305,1,1,1.6359136970561492,197.3845450145878,49.940124800857646,2,72.14421917621785
2024-01-01 02:24:00,R111,26.281373640274072,79.37606238447256,38.088869535371266,718.7073902260873,27.417765670699637,1,1,16.27357889622023,250.39518502403473,50.16041796101149,1,72.05134999721538
2024-01-01 02:25:00,R189,21.96443211758202,56.94371057159296,67.63293528763535,333.8537807795857,44.428922340997474,1,0,14.527127255973546,338.3461852239643,7.016222787866417,0,78.44390081560847
2024-01-01 02:26:00,R223,30.021155318598105,66.772135430599,48.34473825589258,802.4864670732848,22.867687599716284,0,1,19.627375215111485,436.4306453362521,40.032076581923384,0,73.9691007160656
